name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"@babel/plugin-syntax-class-static-block","7.14.5","7.14.5","https://github.com/babel/babel.git","2021-06-09T23:11:42.208Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2744,"MIT",true,false,false,false,false,"@babel/plugin-proposal-class-static-block@7.21.0,@babel/preset-env@7.20.2"
"@babel/plugin-syntax-decorators","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:30:56.572Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",11802,"MIT",true,false,false,false,false,"@babel/plugin-proposal-decorators@7.8.3"
"@babel/plugin-syntax-dynamic-import","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import","2020-01-13T21:12:33.805Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2472,"MIT",true,false,false,false,false,"@babel/plugin-proposal-dynamic-import@7.18.6,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-export-namespace-from","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from","2020-01-13T21:41:18.342Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2617,"MIT",true,false,false,false,false,"@babel/plugin-proposal-export-namespace-from@7.18.9,@babel/preset-env@7.20.2"
"@babel/plugin-syntax-flow","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:49:54.385Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3108,"MIT",true,false,false,false,false,"@babel/plugin-transform-flow-strip-types@7.9.0"
"@babel/plugin-syntax-import-assertions","7.20.0","7.20.0","https://github.com/babel/babel.git","2022-10-27T13:19:11.014Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3496,"MIT",true,false,false,false,false,"@babel/preset-env@7.20.2"
"@babel/plugin-syntax-json-strings","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings","2020-01-13T21:13:07.023Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2578,"MIT",true,false,false,false,false,"@babel/plugin-proposal-json-strings@7.18.6,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-jsx","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:49:56.063Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2743,"MIT",true,false,false,false,false,"@babel/plugin-transform-react-jsx@7.21.0"
"@babel/plugin-syntax-logical-assignment-operators","7.10.4","7.10.4","git+https://github.com/babel/babel.git","2020-06-30T13:11:47.198Z","jlhwung (i@jhuang.me)",2744,"MIT",true,false,false,false,false,"@babel/plugin-proposal-logical-assignment-operators@7.20.7,@babel/preset-env@7.20.2"
"@babel/plugin-syntax-nullish-coalescing-operator","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator","2020-01-13T21:14:03.100Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2634,"MIT",true,false,false,false,false,"@babel/plugin-proposal-nullish-coalescing-operator@7.8.3,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-numeric-separator","7.10.4","7.10.4","git+https://github.com/babel/babel.git","2020-06-30T13:11:49.810Z","jlhwung (i@jhuang.me)",2751,"MIT",true,false,false,false,false,"@babel/plugin-proposal-numeric-separator@7.8.3,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-object-rest-spread","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread","2020-01-13T21:14:13.517Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2527,"MIT",true,false,false,false,false,"@babel/plugin-proposal-object-rest-spread@7.20.7,@babel/preset-env@7.9.0,babel-preset-jest@24.9.0"
"@babel/plugin-syntax-optional-catch-binding","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding","2020-01-13T21:14:30.870Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2573,"MIT",true,false,false,false,false,"@babel/plugin-proposal-optional-catch-binding@7.18.6,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-optional-chaining","7.8.3","7.8.3","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining","2020-01-13T21:14:43.325Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2521,"MIT",true,false,false,false,false,"@babel/plugin-proposal-optional-chaining@7.9.0,@babel/preset-env@7.9.0"
"@babel/plugin-syntax-private-property-in-object","7.14.5","7.14.5","https://github.com/babel/babel.git","2021-06-09T23:11:53.125Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2823,"MIT",true,false,false,false,false,"@babel/plugin-proposal-private-property-in-object@7.21.0,@babel/preset-env@7.20.2"
"@babel/plugin-syntax-top-level-await","7.14.5","7.14.5","https://github.com/babel/babel.git","2021-06-09T23:11:55.826Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2738,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-syntax-typescript","7.20.0","7.20.0","https://github.com/babel/babel.git","2022-10-27T13:19:11.103Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6264,"MIT",true,false,false,false,false,"@babel/plugin-transform-typescript@7.21.3"
"@babel/plugin-transform-arrow-functions","7.20.7","7.20.7","https://github.com/babel/babel.git","2022-12-22T09:45:25.978Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",5056,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-async-to-generator","7.20.7","7.20.7","https://github.com/babel/babel.git","2022-12-22T09:45:21.104Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",7606,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-block-scoped-functions","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:49:58.387Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3725,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-block-scoping","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:30:57.362Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",83616,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-classes","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:31:14.045Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",83784,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"globals","11.12.0","13.20.0","git+https://github.com/sindresorhus/globals.git","2019-04-30T12:09:45.821Z","sindresorhus (sindresorhus@gmail.com)",39779,"MIT",true,false,false,false,false,"@babel/plugin-transform-classes@7.21.0,@babel/traverse@7.21.3,eslint-plugin-cypress@2.13.1"
"@babel/plugin-transform-computed-properties","7.20.7","7.20.7","https://github.com/babel/babel.git","2022-12-22T09:45:35.126Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",21599,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-destructuring","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:32.845Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",81628,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-dotall-regex","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:25.920Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3128,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0,@babel/preset-modules@0.1.5"
"@babel/plugin-transform-duplicate-keys","7.18.9","7.18.9","https://github.com/babel/babel.git","2022-07-18T09:17:31.014Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4260,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-exponentiation-operator","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:26.208Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3328,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-flow-strip-types","7.9.0","7.21.0","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-flow-strip-types","2020-03-20T15:39:08.872Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6500,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/plugin-transform-for-of","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:30:58.606Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",42620,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-function-name","7.18.9","7.18.9","https://github.com/babel/babel.git","2022-07-18T09:17:37.260Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3681,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-literals","7.18.9","7.18.9","https://github.com/babel/babel.git","2022-07-18T09:17:32.892Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3045,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-member-expression-literals","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:00.647Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3281,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-modules-amd","7.20.11","7.20.11","https://github.com/babel/babel.git","2022-12-23T21:08:08.543Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",20002,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-modules-commonjs","7.21.2","7.21.2","https://github.com/babel/babel.git","2023-02-23T09:31:39.683Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",31324,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-modules-systemjs","7.20.11","7.20.11","https://github.com/babel/babel.git","2022-12-23T21:08:08.603Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",64184,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-modules-umd","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:41.844Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",9491,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-named-capturing-groups-regex","7.20.5","7.20.5","https://github.com/babel/babel.git","2022-11-28T10:12:48.422Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4683,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-new-target","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:00.659Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4792,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-object-super","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:42.025Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3681,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-parameters","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:32.743Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",64663,"MIT",true,false,false,false,false,"@babel/plugin-proposal-object-rest-spread@7.20.7,@babel/preset-env@7.9.0"
"@babel/plugin-transform-property-literals","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:01.890Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3156,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-react-constant-elements","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:35.284Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",23287,"MIT",true,false,false,false,false,"@svgr/webpack@4.3.3"
"@babel/plugin-transform-react-display-name","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:02.856Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",5265,"MIT",true,false,false,false,false,"@babel/preset-react@7.9.1"
"@babel/plugin-transform-react-jsx","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:31:11.866Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",79054,"MIT",true,false,false,false,false,"@babel/plugin-transform-react-jsx-development@7.18.6,@babel/preset-react@7.9.1"
"@babel/plugin-transform-react-jsx-development","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:27.352Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2663,"MIT",true,false,false,false,false,"@babel/preset-react@7.9.1"
"@babel/plugin-transform-react-pure-annotations","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:21.541Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4020,"MIT",true,false,false,false,false,"@babel/preset-react@7.18.6"
"@babel/plugin-transform-regenerator","7.20.5","7.20.5","https://github.com/babel/babel.git","2022-11-28T10:12:43.799Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6037,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-reserved-words","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:03.681Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2966,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-runtime","7.9.0","7.21.0","https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime","2020-03-20T15:39:23.775Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",39039,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"semver","5.7.1","7.3.8","git+https://github.com/npm/node-semver.git","2019-08-12T16:28:15.053Z","isaacs (i@izs.me)",61578,"ISC",true,false,false,false,false,"@babel/plugin-transform-runtime@7.9.0,@babel/core@7.9.0,@babel/preset-env@7.9.0,cross-spawn@6.0.5,fork-ts-checker-webpack-plugin@3.1.1,make-dir@2.1.0,node-notifier@5.4.5,normalize-package-data@2.5.0"
"@babel/plugin-transform-shorthand-properties","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:04.504Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3960,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-spread","7.20.7","7.20.7","https://github.com/babel/babel.git","2022-12-22T09:45:22.983Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",20833,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-sticky-regex","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:04.632Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3100,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-template-literals","7.18.9","7.18.9","https://github.com/babel/babel.git","2022-07-18T09:17:33.697Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6239,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-typeof-symbol","7.18.9","7.18.9","https://github.com/babel/babel.git","2022-07-18T09:17:33.965Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",4917,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/plugin-transform-typescript","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:35.340Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",124095,"MIT",true,false,false,false,false,"@babel/preset-typescript@7.9.0"
"@babel/plugin-transform-unicode-escapes","7.18.10","7.18.10","https://github.com/babel/babel.git","2022-08-01T18:46:42.129Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",6009,"MIT",true,false,false,false,false,"@babel/preset-env@7.20.2"
"@babel/plugin-transform-unicode-regex","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:27.879Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2959,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/preset-env","7.20.2","7.20.2","https://github.com/babel/babel.git","2022-11-04T18:51:09.925Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",129241,"MIT",true,false,false,false,false,"@svgr/webpack@4.3.3"
"@babel/preset-modules","0.1.5","0.1.5","git+https://github.com/babel/preset-modules.git","2021-10-21T17:05:53.643Z","developit (jason@developit.ca)",38809,"MIT",true,false,false,false,false,"@babel/preset-env@7.9.0"
"@babel/preset-react","7.18.6","7.18.6","https://github.com/babel/babel.git","2022-06-27T19:50:29.386Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",12269,"MIT",true,false,false,false,false,"@svgr/webpack@4.3.3"
"@babel/preset-typescript","7.9.0","7.21.0","https://github.com/babel/babel/tree/master/packages/babel-preset-typescript","2020-03-20T15:39:49.334Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",3729,"MIT",true,false,false,false,false,"babel-preset-react-app@9.1.2"
"@babel/regjsgen","0.8.0","0.8.0","git+https://github.com/bnjmnt4n/regjsgen.git","2023-01-25T12:04:29.186Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",15413,"MIT",true,false,false,false,false,"regexpu-core@5.3.2"
"@babel/runtime","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:31:01.270Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",257650,"MIT",true,false,false,true,false,"@testing-library/dom@6.16.0,@testing-library/jest-dom@4.2.4,@testing-library/react@9.5.0,aria-query@4.2.2,babel-plugin-macros@2.8.0,dom-helpers@5.2.1,eslint-plugin-jsx-a11y@6.2.3,history@4.10.1,react-bootstrap@1.6.6,react-overlays@5.2.1,uncontrollable@7.2.1,react-router-dom@5.3.4,react-router@5.3.4,react-transition-group@4.4.5,regenerator-transform@0.15.1,workbox-build@4.3.1,workbox-webpack-plugin@4.3.1"
"@babel/runtime-corejs3","7.21.0","7.21.0","https://github.com/babel/babel.git","2023-02-20T15:31:07.327Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",329051,"MIT",true,false,false,false,false,"aria-query@4.2.2,xregexp@4.4.1"
"@babel/template","7.20.7","7.20.7","https://github.com/babel/babel.git","2022-12-22T09:45:34.079Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",68777,"MIT",true,false,false,false,false,"@babel/core@7.9.0,@babel/helper-function-name@7.21.0,@babel/helper-module-transforms@7.21.2,@babel/helper-replace-supers@7.20.7,@babel/helper-wrap-function@7.20.5,@babel/helpers@7.21.0,@babel/plugin-transform-computed-properties@7.20.7,istanbul-lib-instrument@3.3.0"
"@babel/traverse","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:42.603Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",585176,"MIT",true,false,false,false,false,"@babel/core@7.9.0,@babel/helper-module-transforms@7.21.2,@babel/helper-replace-supers@7.20.7,@babel/helper-wrap-function@7.20.5,@babel/helpers@7.21.0,babel-eslint@10.1.0,istanbul-lib-instrument@3.3.0,jest-jasmine2@24.9.0"
"@babel/types","7.21.3","7.21.3","https://github.com/babel/babel.git","2023-03-14T14:59:36.447Z","nicolo-ribaudo (nicolo.ribaudo@gmail.com)",2481414,"MIT",true,false,false,false,false,"@babel/core@7.9.0,@babel/generator@7.21.3,@babel/helper-annotate-as-pure@7.18.6,@babel/helper-builder-binary-assignment-operator-visitor@7.18.9,@babel/helper-explode-assignable-expression@7.18.6,@babel/helper-function-name@7.21.0,@babel/helper-hoist-variables@7.18.6,@babel/helper-member-expression-to-functions@7.21.0,@babel/helper-module-imports@7.18.6,@babel/helper-module-transforms@7.21.2,@babel/helper-optimise-call-expression@7.18.6,@babel/helper-remap-async-to-generator@7.18.9,@babel/helper-replace-supers@7.20.7,@babel/helper-simple-access@7.20.2,@babel/helper-skip-transparent-expression-wrappers@7.20.0,@babel/helper-split-export-declaration@7.18.6,@babel/helper-wrap-function@7.20.5,@babel/helpers@7.21.0,@babel/plugin-transform-react-jsx@7.21.0,@babel/preset-env@7.9.0,@babel/preset-modules@0.1.5,@babel/template@7.20.7,@babel/traverse@7.21.3,@svgr/hast-util-to-babel-ast@4.3.2,@types/babel__core@7.20.0,@types/babel__generator@7.6.4,@types/babel__template@7.4.1,@types/babel__traverse@7.18.3,babel-eslint@10.1.0,istanbul-lib-instrument@3.3.0,jest-snapshot@24.9.0"
